NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,정류소타입,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
102000065,03159,남산맨션아파트.남산예술원,127.00204,37.544437,일반차로,11030740,한남동,11030,용산구
102000066,03160,서울시기술교육원중부.블루스퀘어,127.0033851827,37.5416918639,일반차로,11030740,한남동,11030,용산구
102000067,03161,서울시기술교육원중부.블루스퀘어,127.0031508133,37.5411791533,일반차로,11030740,한남동,11030,용산구
102000068,03162,순천향대학병원,127.0057302453,37.5364422432,가로변시간,11030740,한남동,11030,용산구
102000069,03163,순천향대학병원,127.0062993526,37.5356114027,가로변전일,11030740,한남동,11030,용산구
102000070,03164,순천향대학병원,127.0054993584,37.5357934643,일반차로,11030740,한남동,11030,용산구
102000071,03165,순천향대학병원.한남오거리,127.0057290409,37.5354906847,일반차로,11030740,한남동,11030,용산구
102000072,03166,한남오거리,127.0083126426,37.5328478217,일반차로,11030740,한남동,11030,용산구
102000073,03167,남산도서관.용산도서관,126.980835,37.552282,일반차로,11030510,후암동,11030,용산구
102000074,03168,남산도서관.용산도서관,126.9811340112,37.5520442521,일반차로,11030510,후암동,11030,용산구
102000075,03169,후암약수터,126.98432,37.54869,일반차로,11030510,후암동,11030,용산구
102000076,03170,후암약수터,126.9841668777,37.548395263,일반차로,11030510,후암동,11030,용산구
102000077,03171,용산2가동주민센터.보성여중고,126.9858399758,37.5463968458,일반차로,11030520,용산2가동,11030,용산구
102000078,03172,용산2가동주민센터.보성여중고,126.9856317665,37.5462598541,일반차로,11030520,용산2가동,11030,용산구
102000079,03173,남산야외식물원입구,126.9927901963,37.5427038827,일반차로,11030660,이태원2동,11030,용산구
102000080,03174,남산야외식물원입구,126.992916961,37.5425047481,일반차로,11030660,이태원2동,11030,용산구
102000081,03175,하얏트호텔,126.9961358368,37.5417535527,일반차로,11030660,이태원2동,11030,용산구
102000082,03176,하얏트호텔,126.9974258076,37.540866103,일반차로,11030660,이태원2동,11030,용산구
102000083,03177,용마루고개(서울자동차고등학교),126.9584647114,37.5406368923,일반차로,11030580,효창동,11030,용산구
102000084,03178,용마루고개.효창파크푸르지오아파트,126.9585520334,37.5402999129,일반차로,11030580,효창동,11030,용산구
102000085,03179,효창공원앞역.이봉창역사울림관,126.9618971064,37.5392719714,일반차로,11030580,효창동,11030,용산구
102000086,03180,효창공원앞역.이봉창역사울림관,126.9626978558,37.5388284845,일반차로,11030580,효창동,11030,용산구
102000087,03181,용산꿈나무종합타운.보건분소,126.9649997667,37.5384268178,일반차로,11030720,원효로1동,11030,용산구
102000088,03182,용산꿈나무종합타운.보건분소,126.964648,37.538295,일반차로,11030720,원효로1동,11030,용산구
102000089,03183,원효로제1동주민센터,126.9669923459,37.5376607152,일반차로,11030720,원효로1동,11030,용산구
102000090,03184,전쟁기념관,126.9768577525,37.5347586674,일반차로,11030530,남영동,11030,용산구
102000091,03185,전쟁기념관,126.9753831458,37.534651168,일반차로,11030730,한강로동,11030,용산구
102000092,03186,녹사평역,126.9851183494,37.5351069553,일반차로,11030520,용산2가동,11030,용산구
102000093,03187,녹사평역,126.9853046955,37.5347582183,일반차로,11030520,용산2가동,11030,용산구
102000094,03188,용산구청.이태원시장,126.9904706555,37.5343830489,일반차로,11030650,이태원1동,11030,용산구
102000095,03189,용산구청.이태원시장,126.9900096398,37.5341127106,일반차로,11030650,이태원1동,11030,용산구
102000096,03190,이태원역1번출구.해밀턴호텔,126.993043,37.534552,일반차로,11030650,이태원1동,11030,용산구
102000097,03191,이태원역4번출구.해밀턴호텔,126.9934293088,37.5343539681,일반차로,11030650,이태원1동,11030,용산구
102000098,03192,이태원119안전센터,126.996387,37.53479,일반차로,11030650,이태원1동,11030,용산구
102000099,03193,이태원119안전센터,126.997179939,37.534604145,일반차로,11030740,한남동,11030,용산구
102000100,03194,한남동주민센터,127.0004667254,37.5370458894,일반차로,11030740,한남동,11030,용산구
102000101,03195,한남동주민센터,127.0006042579,37.5367073033,일반차로,11030740,한남동,11030,용산구
102000102,03196,한강진역.블루스퀘어,127.001695,37.540805,일반차로,11030740,한남동,11030,용산구
102000103,03197,한강진역.블루스퀘어,127.0020254103,37.5409291837,일반차로,11030740,한남동,11030,용산구
102000104,03198,서울역11번출구,126.9738943742,37.5536168846,일반차로,11030530,남영동,11030,용산구
102000105,03199,후암삼거리,126.9765772255,37.5525408404,일반차로,11030510,후암동,11030,용산구
102000106,03200,후암시장,126.9770644706,37.5506891863,일반차로,11030510,후암동,11030,용산구
102000107,03201,후암시장,126.9775446282,37.5497467332,일반차로,11030510,후암동,11030,용산구
102000108,03202,용산중고,126.9781855672,37.5466597949,일반차로,11030510,후암동,11030,용산구
102000109,03203,용산중고,126.978225,37.547205,일반차로,11030510,후암동,11030,용산구
102000110,03204,후암동종점.용산중학교,126.9809588102,37.5466989277,일반차로,11030510,후암동,11030,용산구
102000111,03205,용산고등학교,126.977563,37.54574,일반차로,11030530,남영동,11030,용산구
102000112,03206,서울시교육청.남영동주민센터,126.976572,37.545772,일반차로,11030510,후암동,11030,용산구
102000113,03207,서울시교육청.남영동주민센터,126.975732,37.545505,일반차로,11030530,남영동,11030,용산구
102000114,03208,남영우체국,126.973235384,37.5451241168,일반차로,11030530,남영동,11030,용산구
102000115,03209,갈월동사회복지관.남영우체국,126.973962,37.545409,일반차로,11030530,남영동,11030,용산구
