시설종류,기준,게이트_WKT
버스정류소,점10m,"POLYGON ((126.956224 37.531985, 126.956224 37.531977, 126.956222 37.531968, 126.956219 37.531959, 126.956216 37.531951, 126.956211 37.531943, 126.956205 37.531935, 126.956198 37.531928, 126.956191 37.531922, 126.956183 37.531916, 126.956174 37.53191, 126.956164 37.531906, 126.956154 37.531902, 126.956144 37.531899, 126.956133 37.531897, 126.956122 37.531896, 126.956111 37.531895, 126.9561 37.531896, 126.956089 37.531897, 126.956078 37.531899, 126.956068 37.531902, 126.956058 37.531906, 126.956048 37.53191, 126.956039 37.531916, 126.956031 37.531922, 126.956024 37.531928, 126.956017 37.531935, 126.956011 37.531943, 126.956006 37.531951, 126.956003 37.531959, 126.956 37.531968, 126.955998 37.531976, 126.955998 37.531985, 126.955998 37.531994, 126.956 37.532003, 126.956003 37.532011, 126.956006 37.53202, 126.956011 37.532028, 126.956017 37.532035, 126.956024 37.532042, 126.956031 37.532049, 126.956039 37.532055, 126.956048 37.53206, 126.956058 37.532065, 126.956068 37.532069, 126.956078 37.532072, 126.956089 37.532074, 126.9561 37.532075, 126.956111 37.532075, 126.956122 37.532075, 126.956133 37.532074, 126.956144 37.532072, 126.956154 37.532069, 126.956164 37.532065, 126.956174 37.53206, 126.956183 37.532055, 126.956191 37.532049, 126.956198 37.532043, 126.956205 37.532035, 126.956211 37.532028, 126.956216 37.53202, 126.956219 37.532012, 126.956222 37.532003, 126.956224 37.531994, 126.956224 37.531985))"
버스정류소,점10m,"POLYGON ((126.969299 37.540503, 126.969298 37.540494, 126.969297 37.540486, 126.969294 37.540477, 126.96929 37.540469, 126.969286 37.540461, 126.96928 37.540453, 126.969273 37.540446, 126.969266 37.54044, 126.969258 37.540434, 126.969249 37.540428, 126.969239 37.540424, 126.969229 37.54042, 126.969219 37.540417, 126.969208 37.540415, 126.969197 37.540414, 126.969186 37.540413, 126.969175 37.540414, 126.969164 37.540415, 126.969153 37.540417, 126.969143 37.54042, 126.969132 37.540424, 126.969123 37.540428, 126.969114 37.540434, 126.969106 37.540439, 126.969098 37.540446, 126.969092 37.540453, 126.969086 37.540461, 126.969081 37.540469, 126.969078 37.540477, 126.969075 37.540486, 126.969073 37.540494, 126.969073 37.540503, 126.969073 37.540512, 126.969075 37.540521, 126.969078 37.540529, 126.969081 37.540538, 126.969086 37.540546, 126.969092 37.540553, 126.969098 37.54056, 126.969106 37.540567, 126.969114 37.540573, 126.969123 37.540578, 126.969132 37.540583, 126.969142 37.540586, 126.969153 37.540589, 126.969164 37.540592, 126.969175 37.540593, 126.969186 37.540593, 126.969197 37.540593, 126.969208 37.540592, 126.969219 37.540589, 126.969229 37.540586, 126.969239 37.540583, 126.969249 37.540578, 126.969258 37.540573, 126.969266 37.540567, 126.969273 37.54056, 126.96928 37.540553, 126.969286 37.540546, 126.96929 37.540538, 126.969294 37.540529, 126.969297 37.540521, 126.969298 37.540512, 126.969299 37.540503))"
버스정류소,점10m,"POLYGON ((126.969175 37.539999, 126.969174 37.539991, 126.969172 37.539982, 126.96917 37.539973, 126.969166 37.539965, 126.969161 37.539957, 126.969156 37.539949, 126.969149 37.539942, 126.969142 37.539936, 126.969133 37.53993, 126.969124 37.539925, 126.969115 37.53992, 126.969105 37.539916, 126.969094 37.539913, 126.969084 37.539911, 126.969073 37.53991, 126.969062 37.539909, 126.96905 37.53991, 126.969039 37.539911, 126.969029 37.539913, 126.969018 37.539916, 126.969008 37.53992, 126.968999 37.539925, 126.96899 37.53993, 126.968982 37.539936, 126.968974 37.539942, 126.968967 37.539949, 126.968962 37.539957, 126.968957 37.539965, 126.968953 37.539973, 126.968951 37.539982, 126.968949 37.539991, 126.968948 37.539999, 126.968949 37.540008, 126.968951 37.540017, 126.968953 37.540026, 126.968957 37.540034, 126.968962 37.540042, 126.968967 37.540049, 126.968974 37.540057, 126.968981 37.540063, 126.96899 37.540069, 126.968999 37.540074, 126.969008 37.540079, 126.969018 37.540083, 126.969029 37.540086, 126.969039 37.540088, 126.96905 37.540089, 126.969061 37.54009, 126.969073 37.540089, 126.969084 37.540088, 126.969094 37.540086, 126.969105 37.540083, 126.969115 37.540079, 126.969124 37.540074, 126.969133 37.540069, 126.969141 37.540063, 126.969149 37.540057, 126.969156 37.54005, 126.969161 37.540042, 126.969166 37.540034, 126.96917 37.540026, 126.969172 37.540017, 126.969174 37.540008, 126.969175 37.539999))"
버스정류소,점10m,"POLYGON ((126.967042 37.538614, 126.967042 37.538605, 126.96704 37.538596, 126.967037 37.538588, 126.967034 37.538579, 126.967029 37.538571, 126.967023 37.538564, 126.967017 37.538557, 126.967009 37.53855, 126.967001 37.538544, 126.966992 37.538539, 126.966982 37.538534, 126.966972 37.538531, 126.966962 37.538528, 126.966951 37.538526, 126.96694 37.538524, 126.966929 37.538524, 126.966918 37.538524, 126.966907 37.538526, 126.966896 37.538528, 126.966886 37.538531, 126.966876 37.538534, 126.966866 37.538539, 126.966857 37.538544, 126.966849 37.53855, 126.966842 37.538557, 126.966835 37.538564, 126.966829 37.538571, 126.966825 37.538579, 126.966821 37.538588, 126.966818 37.538596, 126.966817 37.538605, 126.966816 37.538614, 126.966816 37.538623, 126.966818 37.538631, 126.966821 37.53864, 126.966825 37.538648, 126.966829 37.538656, 126.966835 37.538664, 126.966842 37.538671, 126.966849 37.538678, 126.966857 37.538684, 126.966866 37.538689, 126.966876 37.538693, 126.966886 37.538697, 126.966896 37.5387, 126.966907 37.538702, 126.966918 37.538704, 126.966929 37.538704, 126.96694 37.538704, 126.966951 37.538702, 126.966962 37.5387, 126.966972 37.538697, 126.966982 37.538693, 126.966992 37.538689, 126.967001 37.538684, 126.967009 37.538678, 126.967017 37.538671, 126.967023 37.538664, 126.967029 37.538656, 126.967034 37.538648, 126.967037 37.53864, 126.96704 37.538632, 126.967042 37.538623, 126.967042 37.538614))"
버스정류소,점10m,"POLYGON ((126.965581 37.537462, 126.96558 37.537453, 126.965579 37.537445, 126.965576 37.537436, 126.965572 37.537428, 126.965568 37.53742, 126.965562 37.537412, 126.965555 37.537405, 126.965548 37.537398, 126.96554 37.537392, 126.965531 37.537387, 126.965521 37.537383, 126.965511 37.537379, 126.965501 37.537376, 126.96549 37.537374, 126.965479 37.537372, 126.965468 37.537372, 126.965457 37.537372, 126.965446 37.537374, 126.965435 37.537376, 126.965425 37.537379, 126.965414 37.537383, 126.965405 37.537387, 126.965396 37.537392, 126.965388 37.537398, 126.96538 37.537405, 126.965374 37.537412, 126.965368 37.53742, 126.965363 37.537428, 126.96536 37.537436, 126.965357 37.537444, 126.965355 37.537453, 126.965355 37.537462, 126.965355 37.537471, 126.965357 37.53748, 126.96536 37.537488, 126.965363 37.537497, 126.965368 37.537505, 126.965374 37.537512, 126.96538 37.537519, 126.965388 37.537526, 126.965396 37.537532, 126.965405 37.537537, 126.965414 37.537542, 126.965424 37.537545, 126.965435 37.537548, 126.965446 37.53755, 126.965457 37.537552, 126.965468 37.537552, 126.965479 37.537552, 126.96549 37.53755, 126.965501 37.537548, 126.965511 37.537545, 126.965521 37.537542, 126.965531 37.537537, 126.96554 37.537532, 126.965548 37.537526, 126.965555 37.537519, 126.965562 37.537512, 126.965568 37.537505, 126.965572 37.537497, 126.965576 37.537488, 126.965579 37.53748, 126.96558 37.537471, 126.965581 37.537462))"
버스정류소,점10m,"POLYGON ((126.963776 37.536319, 126.963776 37.53631, 126.963774 37.536301, 126.963771 37.536293, 126.963768 37.536284, 126.963763 37.536276, 126.963757 37.536269, 126.963751 37.536262, 126.963743 37.536255, 126.963735 37.536249, 126.963726 37.536244, 126.963717 37.536239, 126.963707 37.536236, 126.963696 37.536233, 126.963685 37.53623, 126.963674 37.536229, 126.963663 37.536229, 126.963652 37.536229, 126.963641 37.53623, 126.96363 37.536233, 126.96362 37.536235, 126.96361 37.536239, 126.9636 37.536244, 126.963591 37.536249, 126.963583 37.536255, 126.963576 37.536262, 126.963569 37.536269, 126.963563 37.536276, 126.963559 37.536284, 126.963555 37.536293, 126.963552 37.536301, 126.963551 37.53631, 126.96355 37.536319, 126.963551 37.536328, 126.963552 37.536336, 126.963555 37.536345, 126.963559 37.536353, 126.963563 37.536361, 126.963569 37.536369, 126.963576 37.536376, 126.963583 37.536382, 126.963591 37.536388, 126.9636 37.536394, 126.96361 37.536398, 126.96362 37.536402, 126.96363 37.536405, 126.963641 37.536407, 126.963652 37.536408, 126.963663 37.536409, 126.963674 37.536408, 126.963685 37.536407, 126.963696 37.536405, 126.963706 37.536402, 126.963716 37.536398, 126.963726 37.536394, 126.963735 37.536388, 126.963743 37.536382, 126.963751 37.536376, 126.963757 37.536369, 126.963763 37.536361, 126.963768 37.536353, 126.963771 37.536345, 126.963774 37.536336, 126.963776 37.536328, 126.963776 37.536319))"
버스정류소,점10m,"POLYGON ((126.963104 37.536237, 126.963104 37.536229, 126.963102 37.53622, 126.963099 37.536211, 126.963096 37.536203, 126.963091 37.536195, 126.963085 37.536187, 126.963079 37.53618, 126.963071 37.536174, 126.963063 37.536168, 126.963054 37.536163, 126.963044 37.536158, 126.963034 37.536154, 126.963024 37.536151, 126.963013 37.536149, 126.963002 37.536148, 126.962991 37.536147, 126.96298 37.536148, 126.962969 37.536149, 126.962958 37.536151, 126.962948 37.536154, 126.962938 37.536158, 126.962928 37.536163, 126.962919 37.536168, 126.962911 37.536174, 126.962904 37.53618, 126.962897 37.536187, 126.962891 37.536195, 126.962887 37.536203, 126.962883 37.536211, 126.96288 37.53622, 126.962879 37.536229, 126.962878 37.536237, 126.962878 37.536246, 126.96288 37.536255, 126.962883 37.536264, 126.962887 37.536272, 126.962891 37.53628, 126.962897 37.536287, 126.962904 37.536295, 126.962911 37.536301, 126.962919 37.536307, 126.962928 37.536312, 126.962938 37.536317, 126.962948 37.536321, 126.962958 37.536324, 126.962969 37.536326, 126.96298 37.536327, 126.962991 37.536328, 126.963002 37.536327, 126.963013 37.536326, 126.963024 37.536324, 126.963034 37.536321, 126.963044 37.536317, 126.963054 37.536312, 126.963063 37.536307, 126.963071 37.536301, 126.963079 37.536295, 126.963085 37.536288, 126.963091 37.53628, 126.963096 37.536272, 126.963099 37.536264, 126.963102 37.536255, 126.963104 37.536246, 126.963104 37.536237))"
버스정류소,점10m,"POLYGON ((126.961184 37.534934, 126.961183 37.534925, 126.961181 37.534916, 126.961179 37.534908, 126.961175 37.534899, 126.96117 37.534891, 126.961165 37.534884, 126.961158 37.534877, 126.96115 37.53487, 126.961142 37.534864, 126.961133 37.534859, 126.961124 37.534854, 126.961114 37.534851, 126.961103 37.534848, 126.961093 37.534845, 126.961082 37.534844, 126.96107 37.534844, 126.961059 37.534844, 126.961048 37.534845, 126.961038 37.534848, 126.961027 37.534851, 126.961017 37.534854, 126.961008 37.534859, 126.960999 37.534864, 126.96099 37.53487, 126.960983 37.534877, 126.960976 37.534884, 126.960971 37.534891, 126.960966 37.534899, 126.960962 37.534908, 126.960959 37.534916, 126.960958 37.534925, 126.960957 37.534934, 126.960958 37.534943, 126.960959 37.534951, 126.960962 37.53496, 126.960966 37.534968, 126.960971 37.534976, 126.960976 37.534984, 126.960983 37.534991, 126.96099 37.534998, 126.960999 37.535003, 126.961008 37.535009, 126.961017 37.535013, 126.961027 37.535017, 126.961038 37.53502, 126.961048 37.535022, 126.961059 37.535024, 126.96107 37.535024, 126.961081 37.535024, 126.961092 37.535022, 126.961103 37.53502, 126.961114 37.535017, 126.961124 37.535013, 126.961133 37.535009, 126.961142 37.535004, 126.96115 37.534998, 126.961158 37.534991, 126.961164 37.534984, 126.96117 37.534976, 126.961175 37.534968, 126.961179 37.53496, 126.961181 37.534951, 126.961183 37.534943, 126.961184 37.534934))"
버스정류소,점10m,"POLYGON ((126.958293 37.534041, 126.958292 37.534032, 126.958291 37.534023, 126.958288 37.534015, 126.958284 37.534006, 126.95828 37.533998, 126.958274 37.533991, 126.958267 37.533984, 126.95826 37.533977, 126.958252 37.533971, 126.958243 37.533966, 126.958233 37.533961, 126.958223 37.533958, 126.958213 37.533955, 126.958202 37.533952, 126.958191 37.533951, 126.95818 37.533951, 126.958169 37.533951, 126.958158 37.533952, 126.958147 37.533955, 126.958137 37.533958, 126.958127 37.533961, 126.958117 37.533966, 126.958108 37.533971, 126.9581 37.533977, 126.958092 37.533984, 126.958086 37.533991, 126.95808 37.533998, 126.958075 37.534006, 126.958072 37.534015, 126.958069 37.534023, 126.958067 37.534032, 126.958067 37.534041, 126.958067 37.53405, 126.958069 37.534058, 126.958072 37.534067, 126.958075 37.534075, 126.95808 37.534083, 126.958086 37.534091, 126.958092 37.534098, 126.9581 37.534104, 126.958108 37.53411, 126.958117 37.534116, 126.958126 37.53412, 126.958136 37.534124, 126.958147 37.534127, 126.958158 37.534129, 126.958169 37.53413, 126.95818 37.534131, 126.958191 37.53413, 126.958202 37.534129, 126.958213 37.534127, 126.958223 37.534124, 126.958233 37.53412, 126.958243 37.534116, 126.958252 37.53411, 126.95826 37.534104, 126.958267 37.534098, 126.958274 37.534091, 126.95828 37.534083, 126.958284 37.534075, 126.958288 37.534067, 126.958291 37.534058, 126.958292 37.53405, 126.958293 37.534041))"
버스정류소,점10m,"POLYGON ((126.958438 37.533796, 126.958437 37.533787, 126.958436 37.533778, 126.958433 37.53377, 126.958429 37.533761, 126.958425 37.533753, 126.958419 37.533746, 126.958412 37.533739, 126.958405 37.533732, 126.958397 37.533726, 126.958388 37.533721, 126.958378 37.533716, 126.958368 37.533712, 126.958358 37.53371, 126.958347 37.533707, 126.958336 37.533706, 126.958325 37.533706, 126.958314 37.533706, 126.958303 37.533707, 126.958292 37.533709, 126.958282 37.533712, 126.958272 37.533716, 126.958262 37.533721, 126.958253 37.533726, 126.958245 37.533732, 126.958237 37.533739, 126.958231 37.533746, 126.958225 37.533753, 126.95822 37.533761, 126.958217 37.53377, 126.958214 37.533778, 126.958212 37.533787, 126.958212 37.533796, 126.958212 37.533805, 126.958214 37.533813, 126.958217 37.533822, 126.95822 37.53383, 126.958225 37.533838, 126.958231 37.533846, 126.958237 37.533853, 126.958245 37.533859, 126.958253 37.533865, 126.958262 37.533871, 126.958271 37.533875, 126.958281 37.533879, 126.958292 37.533882, 126.958303 37.533884, 126.958314 37.533885, 126.958325 37.533886, 126.958336 37.533885, 126.958347 37.533884, 126.958358 37.533882, 126.958368 37.533879, 126.958378 37.533875, 126.958388 37.533871, 126.958397 37.533865, 126.958405 37.533859, 126.958412 37.533853, 126.958419 37.533846, 126.958425 37.533838, 126.958429 37.53383, 126.958433 37.533822, 126.958436 37.533813, 126.958437 37.533805, 126.958438 37.533796))"
버스정류소,점10m,"POLYGON ((126.988778 37.544116, 126.988777 37.544107, 126.988776 37.544098, 126.988773 37.54409, 126.988769 37.544081, 126.988764 37.544073, 126.988759 37.544066, 126.988752 37.544059, 126.988745 37.544052, 126.988736 37.544046, 126.988727 37.544041, 126.988718 37.544036, 126.988708 37.544033, 126.988697 37.54403, 126.988687 37.544028, 126.988676 37.544026, 126.988665 37.544026, 126.988654 37.544026, 126.988643 37.544028, 126.988632 37.54403, 126.988621 37.544033, 126.988611 37.544036, 126.988602 37.544041, 126.988593 37.544046, 126.988585 37.544052, 126.988577 37.544059, 126.988571 37.544066, 126.988565 37.544073, 126.98856 37.544081, 126.988556 37.54409, 126.988554 37.544098, 126.988552 37.544107, 126.988551 37.544116, 126.988552 37.544125, 126.988554 37.544134, 126.988556 37.544142, 126.98856 37.54415, 126.988565 37.544158, 126.988571 37.544166, 126.988577 37.544173, 126.988585 37.54418, 126.988593 37.544186, 126.988602 37.544191, 126.988611 37.544195, 126.988621 37.544199, 126.988632 37.544202, 126.988643 37.544204, 126.988653 37.544206, 126.988665 37.544206, 126.988676 37.544206, 126.988687 37.544204, 126.988697 37.544202, 126.988708 37.544199, 126.988718 37.544195, 126.988727 37.544191, 126.988736 37.544186, 126.988745 37.54418, 126.988752 37.544173, 126.988759 37.544166, 126.988764 37.544158, 126.988769 37.54415, 126.988773 37.544142, 126.988776 37.544134, 126.988777 37.544125, 126.988778 37.544116))"
버스정류소,점10m,"POLYGON ((126.987593 37.539874, 126.987593 37.539866, 126.987591 37.539857, 126.987588 37.539848, 126.987585 37.53984, 126.98758 37.539832, 126.987574 37.539824, 126.987567 37.539817, 126.98756 37.539811, 126.987552 37.539805, 126.987543 37.539799, 126.987533 37.539795, 126.987523 37.539791, 126.987513 37.539788, 126.987502 37.539786, 126.987491 37.539785, 126.98748 37.539784, 126.987469 37.539785, 126.987458 37.539786, 126.987447 37.539788, 126.987437 37.539791, 126.987427 37.539795, 126.987417 37.539799, 126.987408 37.539805, 126.9874 37.539811, 126.987393 37.539817, 126.987386 37.539824, 126.98738 37.539832, 126.987375 37.53984, 126.987372 37.539848, 126.987369 37.539857, 126.987367 37.539866, 126.987367 37.539874, 126.987367 37.539883, 126.987369 37.539892, 126.987372 37.539901, 126.987375 37.539909, 126.98738 37.539917, 126.987386 37.539924, 126.987393 37.539932, 126.9874 37.539938, 126.987408 37.539944, 126.987417 37.539949, 126.987427 37.539954, 126.987437 37.539958, 126.987447 37.539961, 126.987458 37.539963, 126.987469 37.539964, 126.98748 37.539964, 126.987491 37.539964, 126.987502 37.539963, 126.987513 37.539961, 126.987523 37.539958, 126.987533 37.539954, 126.987543 37.539949, 126.987552 37.539944, 126.98756 37.539938, 126.987567 37.539932, 126.987574 37.539924, 126.98758 37.539917, 126.987585 37.539909, 126.987588 37.539901, 126.987591 37.539892, 126.987593 37.539883, 126.987593 37.539874))"
