기준일ID,시간대구분,행정동코드,총생활인구수
20260609,11,11200540,18384.2976
20260609,11,11200550,38316.0528
20260609,11,11200560,45489.069
20260609,11,11200570,11598.9426
20260609,11,11200580,8884.1371
20260609,11,11200590,8758.9656
20260609,11,11200615,12822.6151
20260609,11,11200620,9465.1499
20260609,11,11200645,25304.2996
20260609,11,11200650,22077.3215
20260609,11,11200660,30925.6408
20260609,11,11200670,21017.2107
20260609,11,11200690,61971.9838
20260609,11,11200720,9314.5082
20260609,11,11200790,17764.5086
20260609,12,11200520,10019.3318
20260609,12,11200535,19301.5182
20260609,12,11200540,18211.7105
20260609,12,11200550,40061.2161
20260609,12,11200560,45629.4099
20260609,12,11200570,11434.9146
20260609,12,11200580,8833.5897
20260609,12,11200590,8703.35
20260609,12,11200615,12515.7631
20260609,12,11200620,9553.2505
20260609,12,11200645,24680.2886
20260609,12,11200650,23044.8705
20260609,12,11200660,30663.3089
20260609,12,11200670,21473.3976
20260609,12,11200690,64764.3081
20260609,12,11200720,9435.1154
20260609,12,11200790,17706.8352
20260609,13,11200520,9912.1763
20260609,13,11200535,19512.6971
20260609,13,11200540,18058.2368
20260609,13,11200550,40077.259
20260609,13,11200560,46456.3253
20260609,13,11200570,11105.317
20260609,13,11200580,8605.3026
20260609,13,11200590,8677.5389
20260609,13,11200615,12416.8649
20260609,13,11200620,9250.2614
20260609,13,11200645,24166.0799
20260609,13,11200650,23320.2034
20260609,13,11200660,31280.3914
20260609,13,11200670,22122.2108
20260609,13,11200690,66053.3536
20260609,13,11200720,9281.9927
20260609,13,11200790,17528.0435
20260609,14,11200520,9996.2843
20260609,14,11200535,19252.6636
20260609,14,11200540,17661.0976
20260609,14,11200550,40215.4432
20260609,14,11200560,46951.91
20260609,14,11200570,11438.4188
20260609,14,11200580,8497.2808
20260609,14,11200590,9021.6294
20260609,14,11200615,12559.9722
20260609,14,11200620,9783.4774
20260609,14,11200645,24507.3305
20260609,14,11200650,23505.0632
20260609,14,11200660,31450.3617
20260609,14,11200670,21801.059
20260609,14,11200690,66575.9028
20260609,14,11200720,9259.3091
20260609,14,11200790,17417.5775
20260609,15,11200520,10362.1254
20260609,15,11200535,19450.9761
20260609,15,11200540,17417.5806
20260609,15,11200550,39453.51
20260609,15,11200560,46974.0772
20260609,15,11200570,11688.0665
20260609,15,11200580,8791.859
20260609,15,11200590,9156.48
20260609,15,11200615,13156.915
20260609,15,11200620,9986.3525
20260609,15,11200645,25494.6733
20260609,15,11200650,23498.5137
20260609,15,11200660,31299.6117
20260609,15,11200670,22242.7847
20260609,15,11200690,65915.7439
20260609,15,11200720,9047.1863
20260609,15,11200790,17141.9302
20260609,16,11200520,11081.2934
20260609,16,11200535,20396.9984
20260609,16,11200540,17292.5868
20260609,16,11200550,36422.247
20260609,16,11200560,48180.0447
20260609,16,11200570,12594.7088
20260609,16,11200580,7483.5903
20260609,16,11200590,10904.958
20260609,16,11200615,14348.0336
20260609,16,11200620,10652.5476
20260609,16,11200645,26170.3722
20260609,16,11200650,22836.0528
20260609,16,11200660,31219.4875
20260609,16,11200670,22002.9921
20260609,16,11200690,64146.2346
20260609,16,11200720,9328.2325
20260609,16,11200790,17291.41
20260609,17,11200520,11900.0084
20260609,17,11200535,21425.0704
20260609,17,11200540,17489.4205
20260609,17,11200550,33807.7834
20260609,17,11200560,49274.1028
20260609,17,11200570,13147.2705
20260609,17,11200580,7574.7835
20260609,17,11200590,11221.0927
20260609,17,11200615,15177.436
20260609,17,11200620,10605.9482
20260609,17,11200645,29751.0042
20260609,17,11200650,21209.731
20260609,17,11200660,30973.2538
20260609,17,11200670,20668.2826
20260609,17,11200690,60618.9185
20260609,17,11200720,8977.6899
20260609,17,11200790,16584.1914
20260609,18,11200520,13314.5704
20260609,18,11200535,22530.6808
20260609,18,11200540,17552.3538
20260609,18,11200550,33983.2028
20260609,18,11200560,50337.6828
20260609,18,11200570,14696.0693
20260609,18,11200580,8666.2231
20260609,18,11200590,11906.567
20260609,18,11200615,16584.0671
20260609,18,11200620,11340.2163
20260609,18,11200645,32462.3818
20260609,18,11200650,19426.4334
20260609,18,11200660,28191.4679
20260609,18,11200670,18195.6639
20260609,18,11200690,48074.5991
20260609,18,11200720,8595.2586
20260609,18,11200790,16588.958
20260609,19,11200520,14805.3484
20260609,19,11200535,22351.6881
20260609,19,11200540,18020.6775
20260609,19,11200550,31249.5471
20260609,19,11200560,48004.1609
20260609,19,11200570,15493.4205
20260609,19,11200580,9116.9103
20260609,19,11200590,12306.1193
20260609,19,11200615,17275.1088
20260609,19,11200620,11576.4636
20260609,19,11200645,29189.4394
20260609,19,11200650,17702.1326
20260609,19,11200660,24670.1899
20260609,19,11200670,17369.0108
20260609,19,11200690,39849.2629
20260609,19,11200720,8595.7744
20260609,19,11200790,16192.7136
20260609,20,11200520,15474.1949
20260609,20,11200535,22004.428
20260609,20,11200540,18216.3722
20260609,20,11200550,29664.1245
20260609,20,11200560,46985.4586
20260609,20,11200570,16566.8541
20260609,20,11200580,9716.6512
20260609,20,11200590,12307.3389
20260609,20,11200615,18531.4284
20260609,20,11200620,11697.1811
20260609,20,11200645,28884.1916
20260609,20,11200650,17035.3309
20260609,20,11200660,22270.087
20260609,20,11200670,16362.1268
20260609,20,11200690,34601.0701
20260609,20,11200720,8833.0064
20260609,20,11200790,16111.7819
20260609,21,11200520,16060.7415
20260609,21,11200535,21876.1705
20260609,21,11200540,18712.1256
20260609,21,11200550,28538.8484
20260609,21,11200560,44740.4881
20260609,21,11200570,17452.8898
20260609,21,11200580,10269.5856
20260609,21,11200590,12781.0842
20260609,21,11200615,19230.5137
20260609,21,11200620,11676.0454
20260609,21,11200645,29006.0773
20260609,21,11200650,16417.6613
20260609,21,11200660,20869.0663
20260609,21,11200670,15587.5563
20260609,21,11200690,30876.1217
20260609,21,11200720,9123.7555
20260609,21,11200790,16424.284
20260609,22,11200520,16726.9846
20260609,22,11200535,22785.8335
20260609,22,11200540,19499.7881
20260609,22,11200550,27327.4931
20260609,22,11200560,41567.5408
20260609,22,11200570,18425.0678
20260609,22,11200580,10767.9704
20260609,22,11200590,13080.3126
20260609,22,11200615,20093.7925
20260609,22,11200620,11824.3286
20260609,22,11200645,29353.9321
20260609,22,11200650,15974.8702
20260609,22,11200660,19703.3374
20260609,22,11200670,15536.189
20260609,22,11200690,26904.5004
20260609,22,11200720,9661.3017
20260609,22,11200790,16639.9213
20260609,23,11200520,17052.3508
20260609,23,11200535,21158.0441
20260609,23,11200540,20029.4007
20260609,23,11200550,23486.0886
20260609,23,11200560,41319.0844
20260609,23,11200570,20524.2794
20260609,23,11200580,12688.3493
20260609,23,11200590,14388.1381
20260609,23,11200615,20913.7344
20260609,23,11200620,11228.2323
20260609,23,11200645,27476.9176
20260609,23,11200650,13603.2421
20260609,23,11200660,17117.0558
20260609,23,11200670,15579.0558
20260609,23,11200690,27749.0789
20260609,23,11200720,10876.8688
20260609,23,11200790,15626.3136
20260610,0,11200520,17213.0355
20260610,0,11200535,20892.658
20260610,0,11200540,20383.4317
20260610,0,11200550,23059.4373
20260610,0,11200560,38629.2878
20260610,0,11200570,20386.022
20260610,0,11200580,13018.0941
20260610,0,11200590,14467.975
20260610,0,11200615,20961.1329
20260610,0,11200620,11214.5003
20260610,0,11200645,27515.3505
20260610,0,11200650,13454.7856
20260610,0,11200660,16889.3564
20260610,0,11200670,15713.6883
20260610,0,11200690,26780.275
20260610,0,11200720,11015.4703
20260610,0,11200790,16043.456
20260610,1,11200520,17200.0461
20260610,1,11200535,21181.9692
20260610,1,11200540,20600.0118
20260610,1,11200550,22549.8511
20260610,1,11200560,37473.1473
20260610,1,11200570,20478.5823
20260610,1,11200580,13060.1789
20260610,1,11200590,14301.8055
20260610,1,11200615,21139.9961
20260610,1,11200620,11213.1295
20260610,1,11200645,27583.2544
20260610,1,11200650,13552.5126
20260610,1,11200660,16777.639
20260610,1,11200670,15641.77
20260610,1,11200690,26411.7283
20260610,1,11200720,11158.8217
20260610,1,11200790,16079.0607
20260610,2,11200520,17528.313
20260610,2,11200535,20803.7557
20260610,2,11200540,20981.7431
20260610,2,11200550,22633.089
20260610,2,11200560,37310.6852
20260610,2,11200570,20622.3105
20260610,2,11200580,13195.9707
20260610,2,11200590,14301.2395
20260610,2,11200615,21136.6079
20260610,2,11200620,11227.6701
20260610,2,11200645,27641.7265
20260610,2,11200650,13773.3207
20260610,2,11200660,16648.3737
20260610,2,11200670,15512.1082
20260610,2,11200690,25930.8486
20260610,2,11200720,11072.1898
20260610,2,11200790,16084.7897
20260610,3,11200520,17609.9939
20260610,3,11200535,20977.3442
20260610,3,11200540,21094.588
20260610,3,11200550,22265.7855
20260610,3,11200560,37174.1018
20260610,3,11200570,20607.8553
20260610,3,11200580,12994.9576
20260610,3,11200590,14380.0045
20260610,3,11200615,21480.3974
20260610,3,11200620,11150.575
20260610,3,11200645,27480.144
20260610,3,11200650,13850.1161
20260610,3,11200660,16585.0153
20260610,3,11200670,15525.8584
20260610,3,11200690,25831.1173
20260610,3,11200720,11145.4325
20260610,3,11200790,16268.6817
20260610,4,11200520,17597.8927
20260610,4,11200535,20848.3073
20260610,4,11200540,21302.9418
20260610,4,11200550,22465.3318
20260610,4,11200560,37234.6238
20260610,4,11200570,20597.3736
20260610,4,11200580,13188.7373
20260610,4,11200590,14071.279
20260610,4,11200615,21316.5462
20260610,4,11200620,11248.5182
20260610,4,11200645,27618.9231
20260610,4,11200650,13920.5379
20260610,4,11200660,16641.1996
20260610,4,11200670,15698.4533
20260610,4,11200690,25494.6532
20260610,4,11200720,11337.7545
20260610,4,11200790,16234.9095
20260610,5,11200520,17484.8655
20260610,5,11200535,20881.1499
20260610,5,11200540,21804.7002
20260610,5,11200550,23357.8487
20260610,5,11200560,37464.9646
20260610,5,11200570,20306.5218
20260610,5,11200580,12941.7488
20260610,5,11200590,14160.7281
20260610,5,11200615,21143.6654
20260610,5,11200620,11429.139
20260610,5,11200645,28467.6801
20260610,5,11200650,14487.4593
20260610,5,11200660,17261.7311
20260610,5,11200670,15582.171
20260610,5,11200690,26074.0773
20260610,5,11200720,11398.983
20260610,5,11200790,16969.5464
20260610,6,11200520,16989.7719
20260610,6,11200535,20706.5626
20260610,6,11200540,21817.5129
20260610,6,11200550,24247.0897
20260610,6,11200560,39210.31
20260610,6,11200570,19445.1255
20260610,6,11200580,12355.7117
20260610,6,11200590,13873.3721
20260610,6,11200615,20310.2397
20260610,6,11200620,11713.2728
20260610,6,11200645,30209.3699
20260610,6,11200650,15356.5447
20260610,6,11200660,18165.5236
20260610,6,11200670,16171.2574
20260610,6,11200690,28443.3277
20260610,6,11200720,11699.991
20260610,6,11200790,18105.5487
20260610,7,11200520,15534.3969
20260610,7,11200535,20429.3971
20260610,7,11200540,22070.9933
20260610,7,11200550,28379.019
20260610,7,11200560,43220.814
20260610,7,11200570,17154.3988
20260610,7,11200580,11672.7363
20260610,7,11200590,12998.2792
20260610,7,11200615,18337.3776
20260610,7,11200620,11736.4651
20260610,7,11200645,32068.4366
20260610,7,11200650,16552.0512
20260610,7,11200660,20820.197
20260610,7,11200670,16700.4618
20260610,7,11200690,34538.1577
20260610,7,11200720,11463.4246
20260610,7,11200790,18577.0802
20260610,8,11200520,12383.6554
20260610,8,11200535,19110.2237
20260610,8,11200540,21429.7817
20260610,8,11200550,34659.9976
20260610,8,11200560,45041.738
20260610,8,11200570,14218.2764
20260610,8,11200580,11354.3152
20260610,8,11200590,10932.3282
20260610,8,11200615,15408.4258
20260610,8,11200620,10771.0056
20260610,8,11200645,30447.4967
20260610,8,11200650,18785.1591
20260610,8,11200660,24577.1743
20260610,8,11200670,18786.8708
20260610,8,11200690,48479.8948
20260610,8,11200720,10942.2321
20260610,8,11200790,18677.7253
20260610,9,11200520,11134.0811
20260610,9,11200535,18726.3705
20260610,9,11200540,20272.8755
20260610,9,11200550,36414.8619
20260610,9,11200560,45796.8996
20260610,9,11200570,12769.1697
20260610,9,11200580,9912.3791
20260610,9,11200590,9922.7562
20260610,9,11200615,14244.7948
20260610,9,11200620,9997.399
20260610,9,11200645,27950.3419
20260610,9,11200650,20184.1046
20260610,9,11200660,28228.9016
20260610,9,11200670,19948.6008
20260610,9,11200690,57408.0028
20260610,9,11200720,10678.0759
20260610,9,11200790,18968.6285
20260610,10,11200520,10697.2409
20260610,10,11200535,18568.7951
20260610,10,11200540,19432.1127
20260610,10,11200550,38770.4949
20260610,10,11200560,46852.311
20260610,10,11200570,12094.8059
20260610,10,11200580,9414.2335
20260610,10,11200590,9532.0543
20260610,10,11200615,13260.275
20260610,10,11200620,9731.9049
20260610,10,11200645,26478.1074
20260610,10,11200650,21221.7123
20260610,10,11200660,29498.3293
20260610,10,11200670,20840.2282
20260610,10,11200690,61268.3861
20260610,10,11200720,10042.6011
20260610,10,11200790,18045.9391
20260610,11,11200520,10362.3651
20260610,11,11200535,18942.4613
20260610,11,11200540,18570.7579
20260610,11,11200550,38918.2534
20260610,11,11200560,45349.6006
20260610,11,11200570,11462.0773
20260610,11,11200580,8897.6279
20260610,11,11200590,8984.9808
20260610,11,11200615,12792.1013
20260610,11,11200620,9210.6709
20260610,11,11200645,24882.9119
20260610,11,11200650,22125.4507
20260610,11,11200660,30425.7961
20260610,11,11200670,20860.818
20260610,11,11200690,62984.0066
20260610,11,11200720,9504.4786
20260610,11,11200790,17519.0273
20260610,12,11200520,10411.685
20260610,12,11200535,18675.0451
20260610,12,11200540,18468.945
20260610,12,11200550,41201.5803
20260610,12,11200560,45662.856
20260610,12,11200570,11439.7464
20260610,12,11200580,8841.6806
20260610,12,11200590,8725.1816
20260610,12,11200615,12269.5597
20260610,12,11200620,9234.6319
20260610,12,11200645,23747.7414
20260610,12,11200650,22741.0777
20260610,12,11200660,31254.16
20260610,12,11200670,21178.3449
20260610,12,11200690,65087.4721
20260610,12,11200720,9520.8248
20260610,12,11200790,17549.8202
20260610,13,11200520,10358.4299
20260610,13,11200535,18979.4933
20260610,13,11200540,18205.6074
20260610,13,11200550,40128.6606
20260610,13,11200560,46760.5473
20260610,13,11200570,11148.9482
20260610,13,11200580,8622.8105
20260610,13,11200590,8864.4962
20260610,13,11200615,12245.5364
20260610,13,11200620,9299.7458
20260610,13,11200645,23246.9536
20260610,13,11200650,22949.7957
20260610,13,11200660,31843.3609
20260610,13,11200670,21544.4753
20260610,13,11200690,66336.8568
20260610,13,11200720,9125.899
20260610,13,11200790,17337.8843
20260610,14,11200520,10648.053
20260610,14,11200535,19273.3665
20260610,14,11200540,17598.4142
20260610,14,11200550,39724.7032
20260610,14,11200560,46582.7254
20260610,14,11200570,11505.8133
20260610,14,11200580,8818.3664
20260610,14,11200590,9165.3445
20260610,14,11200615,12209.7177
20260610,14,11200620,9343.5428
20260610,14,11200645,24296.5964
20260610,14,11200650,23183.8782
20260610,14,11200660,31993.8059
20260610,14,11200670,22250.9161
20260610,14,11200690,66214.5007
20260610,14,11200720,8786.8676
20260610,14,11200790,17591.3231
20260610,15,11200520,10962.8049
20260610,15,11200535,20042.4487
20260610,15,11200540,17379.844
20260610,15,11200550,38176.9391
20260610,15,11200560,47822.3095
20260610,15,11200570,11324.2736
20260610,15,11200580,7731.6026
20260610,15,11200590,9972.0363
20260610,15,11200615,13221.2454
20260610,15,11200620,10599.6334
20260610,15,11200645,25441.7088
20260610,15,11200650,22829.9677
20260610,15,11200660,31903.3297
20260610,15,11200670,21611.3547
20260610,15,11200690,66146.8789
20260610,15,11200720,8795.3791
20260610,15,11200790,17623.1594
20260610,16,11200520,11603.691
20260610,16,11200535,20573.0606
20260610,16,11200540,17283.7087
20260610,16,11200550,34442.6922
20260610,16,11200560,48689.1306
20260610,16,11200570,12371.773
20260610,16,11200580,7359.3642
20260610,16,11200590,10312.6195
20260610,16,11200615,14142.4551
20260610,16,11200620,10369.3335
20260610,16,11200645,25814.0952
20260610,16,11200650,22441.6883
20260610,16,11200660,31571.3299
20260610,16,11200670,21602.6628
20260610,16,11200690,65116.6743
20260610,16,11200720,8818.2897
20260610,16,11200790,17279.0767
20260610,17,11200520,12418.2265
20260610,17,11200535,21131.2384
20260610,17,11200540,17571.9197
20260610,17,11200550,33604.5037
20260610,17,11200560,49651.1595
20260610,17,11200570,13096.3439
20260610,17,11200580,7960.1028
20260610,17,11200590,11011.6932
20260610,17,11200615,15066.0329
20260610,17,11200620,10752.6012
20260610,17,11200645,29749.3697
20260610,17,11200650,20802.519
20260610,17,11200660,31393.5415
20260610,17,11200670,20658.4908
20260610,17,11200690,60914.3398
20260610,17,11200720,8664.0748
20260610,17,11200790,16858.0941
20260610,18,11200520,14030.7552
20260610,18,11200535,22098.7152
20260610,18,11200540,17786.8277
20260610,18,11200550,33782.3355
20260610,18,11200560,50687.9367
20260610,18,11200570,14385.5741
20260610,18,11200580,8696.6618
20260610,18,11200590,11726.184
20260610,18,11200615,16459.5498
20260610,18,11200620,11287.0978
20260610,18,11200645,32547.8249
20260610,18,11200650,19154.82
20260610,18,11200660,28068.2045
20260610,18,11200670,19134.292
20260610,18,11200690,48916.8184
20260610,18,11200720,8652.1243
20260610,18,11200790,16302.933
20260610,19,11200520,15150.9231
20260610,19,11200535,21592.6615
20260610,19,11200540,18263.1685
20260610,19,11200550,31030.691
20260610,19,11200560,48580.5244
20260610,19,11200570,15577.0241
20260610,19,11200580,9167.6489
20260610,19,11200590,12364.9556
20260610,19,11200615,17170.1257
20260610,19,11200620,11237.0444
20260610,19,11200645,28543.0039
20260610,19,11200650,17768.6486
20260610,19,11200660,24456.3122
