도로명주소,상권업종대분류명,경도,위도
서울특별시 용산구 후암로57길 51-1,음식,126.9740961,37.55124505
서울특별시 용산구 독서당로 46,음식,127.0074219,37.5323537
서울특별시 용산구 원효로97길 3-22,음식,126.969845,37.54136008
서울특별시 용산구 청파로71가길 8,숙박,126.9682232,37.55004529
서울특별시 용산구 원효로63길 20,음식,126.9637027,37.53745702
서울특별시 용산구 후암로5길 13,숙박,126.9774925,37.54647046
서울특별시 용산구 보광로 41,음식,126.9992646,37.52775882
서울특별시 용산구 녹사평대로46길 29,음식,126.9883912,37.53741698
서울특별시 용산구 녹사평대로32길 20-1,음식,126.9899758,37.53344371
서울특별시 용산구 한강대로 120,음식,126.9694647,37.53040382
서울특별시 용산구 이촌로 196,소매,126.9688463,37.52115937
서울특별시 용산구 한강대로21길 17-7,음식,126.963923,37.52652795
서울특별시 용산구 신흥로36가길 24-7,숙박,126.9833316,37.54613805
서울특별시 용산구 후암로5길 14,숙박,126.9775151,37.5465966
서울특별시 용산구 백범로 295-1,음식,126.962163,37.53924052
서울특별시 용산구 새창로 70,예술·스포츠,126.9549445,37.53860729
서울특별시 용산구 청파로85길 35,숙박,126.9670339,37.55253172
서울특별시 용산구 서빙고로 295,숙박,126.9960294,37.52110936
서울특별시 용산구 새창로 110-2,음식,126.9600593,37.53760001
서울특별시 용산구 백범로87길 50-1,음식,126.9694837,37.53943185
서울특별시 용산구 후암로 14,음식,126.9783297,37.54721844
서울특별시 용산구 청파로83길 25-15,숙박,126.9681206,37.55186528
서울특별시 용산구 후암로 38,음식,126.9778199,37.5492546
서울특별시 용산구 신흥로 86,음식,126.9859457,37.54565185
서울특별시 용산구 이태원로 189,음식,126.9949199,37.53484959
서울특별시 용산구 회나무로21길 58,음식,126.9933807,37.54067899
서울특별시 용산구 새창로 131-8,음식,126.9618479,37.53581662
서울특별시 용산구 효창원로 178,음식,126.96267,37.54356548
서울특별시 용산구 이촌로65가길 78,음식,126.9752265,37.52078246
서울특별시 용산구 청파로45길 33,소매,126.9687574,37.54441419
서울특별시 용산구 한강대로62다길 9,음식,126.9741023,37.53333318
서울특별시 용산구 한강대로23길 55,음식,126.964736,37.5297718
서울특별시 용산구 독서당로 67,음식,127.0081461,37.5338403
서울특별시 용산구 이태원로55나길 6,음식,126.9991062,37.53666071
서울특별시 용산구 한강대로7길 23-3,음식,126.9615935,37.52448194
서울특별시 용산구 청파로47길 52,숙박,126.9676483,37.54497251
서울특별시 용산구 신흥로3길 7,음식,126.9866141,37.54119198
서울특별시 용산구 한강대로 49,음식,126.9639687,37.52550983
서울특별시 용산구 이태원로 174,음식,126.9932341,37.53428188
서울특별시 용산구 한남대로 91,음식,127.0021384,37.53656158
서울특별시 용산구 한강대로 56-1,음식,126.9649867,37.52573539
서울특별시 용산구 한강대로 58-1,음식,126.9651111,37.52582552
서울특별시 용산구 이태원로23길 25-2,숙박,126.992261,37.53524589
서울특별시 용산구 두텁바위로 89,음식,126.9815321,37.54724601
서울특별시 용산구 이태원로 222,예술·스포츠,126.9988686,37.53478663
서울특별시 용산구 소월로20길 10,음식,126.9851875,37.54608424
서울특별시 용산구 이태원로16길 37-7,숙박,126.9921481,37.53285823
서울특별시 용산구 녹사평대로54길 7,음식,126.9877007,37.53940812
서울특별시 용산구 청파로47길 62,음식,126.9671391,37.54492732
서울특별시 용산구 서빙고로 17,음식,126.96657,37.52690715
서울특별시 용산구 후암로28길 15,음식,126.9783289,37.54990342
서울특별시 용산구 우사단로 34,음식,126.9957007,37.53322782
서울특별시 용산구 두텁바위로37길 9,음식,126.9812718,37.54744419
서울특별시 용산구 백범로87길 48-3,음식,126.9693706,37.53933271
서울특별시 용산구 보광로 125,소매,126.9939017,37.53389448
서울특별시 용산구 한강대로87길 9,음식,126.9714846,37.54409052
서울특별시 용산구 독서당로 67,예술·스포츠,127.0081461,37.5338403
서울특별시 용산구 한강대로38길 25,음식,126.9698951,37.52919659
서울특별시 용산구 이태원로55가길 38,음식,126.9995361,37.53688596
서울특별시 용산구 원효로93길 22,예술·스포츠,126.9685439,37.54085518
서울특별시 용산구 효창원로 97,음식,126.9597539,37.53739267
서울특별시 용산구 녹사평대로 66,음식,126.9933029,37.52470423
서울특별시 용산구 한강대로 174,숙박,126.9729819,37.53403571
서울특별시 용산구 독서당로 122,보건의료,127.0125817,37.53677717
서울특별시 용산구 후암로 42-1,보건의료,126.97765,37.54970507
서울특별시 용산구 서빙고로75길 11,음식,126.9967421,37.52177612
서울특별시 용산구 한강대로23길 25,음식,126.9643523,37.52764532
서울특별시 용산구 한강대로 37,음식,126.9630866,37.52481579
서울특별시 용산구 청파로47길 83,음식,126.9657472,37.54494494
서울특별시 용산구 신흥로 142,숙박,126.9818946,37.54580447
서울특별시 용산구 청파로 330-32,음식,126.9705889,37.54875747
서울특별시 용산구 대사관로30길 21,음식,127.0056456,37.53230874
서울특별시 용산구 한강대로38길 35,음식,126.9702234,37.5287732
서울특별시 용산구 한강대로15길 8-3,음식,126.9639345,37.52606844
서울특별시 용산구 백범로 319-1,음식,126.9647318,37.53856557
서울특별시 용산구 원효로35길 2,음식,126.9567014,37.53331907
서울특별시 용산구 원효로41길 23,음식,126.9587597,37.53481547
서울특별시 용산구 이태원로26길 19,음식,126.9935736,37.53363318
서울특별시 용산구 이촌로75길 22,음식,126.9745025,37.52078231
서울특별시 용산구 서빙고로 4-10,음식,126.9652243,37.5257715
서울특별시 용산구 효창원로42길 22,음식,126.9601052,37.53635664
서울특별시 용산구 한강대로102길 57,음식,126.9752283,37.54942528
서울특별시 용산구 대사관로 78,음식,127.0067092,37.53308355
서울특별시 용산구 녹사평대로40길 63,음식,126.9893194,37.53438971
서울특별시 용산구 이태원로 179,보건의료,126.9937432,37.5348135
서울특별시 용산구 신흥로11길 4,음식,126.9875417,37.54312023
서울특별시 용산구 대사관로 62,음식,127.0049781,37.53320977
서울특별시 용산구 청파로47길 100,음식,126.9650794,37.54546733
서울특별시 용산구 임정로11길 4,음식,126.9585628,37.54305054
서울특별시 용산구 청파로49길 26,숙박,126.9689494,37.54545039
서울특별시 용산구 한강대로 95,보건의료,126.9666597,37.5288173
서울특별시 용산구 소월로40길 63,숙박,126.9924074,37.5419133
서울특별시 용산구 두텁바위로 116,숙박,126.9820522,37.5492373
서울특별시 용산구 한강대로50길 17,음식,126.9719758,37.53174693
서울특별시 용산구 회나무로28길 6-3,음식,126.9916722,37.53927332
서울특별시 용산구 한강대로17길 15,음식,126.9638325,37.52638376
서울특별시 용산구 이태원로 192,음식,126.9953725,37.53437208
서울특별시 용산구 회나무로 26,음식,126.989545,37.53930919
서울특별시 용산구 한남대로40길 22,음식,127.0034625,37.54290459
서울특별시 용산구 이촌로88길 16,보건의료,126.9776482,37.51784568
서울특별시 용산구 청파로47길 49,음식,126.9675692,37.54458506
서울특별시 용산구 장문로 23,음식,126.9931102,37.52856952
서울특별시 용산구 한강대로15길 9-15,음식,126.9633579,37.52528439
서울특별시 용산구 원효로 141-1,음식,126.9587147,37.53439198
서울특별시 용산구 회나무로13가길 13,음식,126.9903708,37.540877
서울특별시 용산구 한남대로 91,음식,127.0021384,37.53656158
서울특별시 용산구 백범로79길 99,음식,126.9646165,37.54321469
서울특별시 용산구 보광로 70,음식,126.9974771,37.52996625
서울특별시 용산구 이태원로20길 4,음식,126.991967,37.53405655
서울특별시 용산구 원효로19길 58,소매,126.9550382,37.53339053
서울특별시 용산구 한강대로104길 38-3,음식,126.9745604,37.55029009
서울특별시 용산구 청파로47길 74,음식,126.9664374,37.54506227
서울특별시 용산구 한강대로77길 12,보건의료,126.9718927,37.54220753
서울특별시 용산구 대사관로 76,음식,127.0064942,37.53304752
서울특별시 용산구 우사단로4길 22-22,음식,126.9980201,37.53058795
서울특별시 용산구 녹사평대로40길 43-6,숙박,126.9883577,37.53472299
서울특별시 용산구 한강대로57길 34,음식,126.9730381,37.53522504
서울특별시 용산구 이태원로54길 63,음식,127.0012333,37.53570565
서울특별시 용산구 대사관로30길 6-11,음식,127.0053175,37.53276827
서울특별시 용산구 효창원로 259-1,음식,126.9635833,37.55041336
서울특별시 용산구 한강대로 270,음식,126.9730355,37.542397
서울특별시 용산구 후암로 46,보건의료,126.9775933,37.54996635
서울특별시 용산구 신흥로3가길 34,음식,126.9848715,37.54169633
서울특별시 용산구 한강대로52길 22,음식,126.9721116,37.53185508
서울특별시 용산구 신흥로 99,음식,126.9848482,37.54515617
서울특별시 용산구 한강대로80길 12,음식,126.9734767,37.54254126
서울특별시 용산구 청파로 77,보건의료,126.9608649,37.53335657
서울특별시 용산구 백범로 340,보건의료,126.9666105,37.53769214
서울특별시 용산구 이태원로16길 20,음식,126.9914127,37.5334168
서울특별시 용산구 한강대로 95,보건의료,126.9666597,37.5288173
서울특별시 용산구 한강대로 95,음식,126.9666597,37.5288173
서울특별시 용산구 대사관로19길 7,음식,127.0036431,37.53384052
서울특별시 용산구 원효로83길 32-2,숙박,126.9668808,37.54053938
서울특별시 용산구 대사관로30길 21,음식,127.0056456,37.53230874
서울특별시 용산구 이태원로 176-1,음식,126.9935962,37.5342819
서울특별시 용산구 한강대로38가길 7-22,음식,126.9699514,37.52987235
서울특별시 용산구 청파로 269-1,음식,126.9705456,37.54369385
서울특별시 용산구 새창로 213-12,음식,126.9680279,37.53048453
서울특별시 용산구 보광로59길 62,음식,126.9905867,37.53375011
서울특별시 용산구 백범로99길 40,음식,126.9716009,37.53587343
서울특별시 용산구 한강대로40길 43,음식,126.9716823,37.53021516
서울특별시 용산구 한강대로 95,보건의료,126.9666597,37.5288173
서울특별시 용산구 녹사평대로54길 19,음식,126.9883909,37.53919195
서울특별시 용산구 한강대로40길 18-3,음식,126.9703813,37.52998058
서울특별시 용산구 한강대로 268-1,음식,126.9730695,37.54225285
서울특별시 용산구 이촌로64길 24,음식,126.9698762,37.52000636
서울특별시 용산구 이태원로23길 16,음식,126.9927136,37.53516483
서울특별시 용산구 이태원로20가길 11,음식,126.992793,37.53361511
서울특별시 용산구 두텁바위로1길 37-17,숙박,126.9736678,37.54637055
서울특별시 용산구 서빙고로 17,보건의료,126.96657,37.52690715
서울특별시 용산구 녹사평대로40나길 5,숙박,126.9880635,37.53472296
서울특별시 용산구 백범로 341,음식,126.9679455,37.53796281
서울특별시 용산구 장문로6길 106,음식,126.9967193,37.52581261
서울특별시 용산구 백범로87길 48,음식,126.9692688,37.53928763
서울특별시 용산구 서빙고로 17,음식,126.96657,37.52690715
서울특별시 용산구 장문로 52,음식,126.9956558,37.5268217
서울특별시 용산구 한강대로14길 6,음식,126.9644667,37.52502344
서울특별시 용산구 만리재로 164,음식,126.9648267,37.55326089
서울특별시 용산구 한강대로 95,음식,126.9666597,37.5288173
서울특별시 용산구 대사관로 56,음식,127.0041975,37.53328189
서울특별시 용산구 서빙고로91나길 92,음식,126.9962329,37.5248305
서울특별시 용산구 신흥로 99-1,음식,126.9848595,37.54508409
서울특별시 용산구 청파로 257,음식,126.9705461,37.54253156
서울특별시 용산구 원효로 152,음식,126.9599706,37.53431133
서울특별시 용산구 한강대로46길 12,음식,126.9708899,37.531143
서울특별시 용산구 청파로85길 56,숙박,126.9659247,37.55277467
서울특별시 용산구 서빙고로 17,음식,126.9672154,37.52567296
서울특별시 용산구 한강대로84길 9,음식,126.9730463,37.54376653
서울특별시 용산구 양녕로 495,숙박,126.960792,37.52136421
서울특별시 용산구 한강대로15길 12,음식,126.963844,37.52599633
서울특별시 용산구 효창원로40길 3,음식,126.9594487,37.5369691
서울특별시 용산구 한강대로 262-5,숙박,126.9733978,37.54187451
서울특별시 용산구 한강대로 95,음식,126.9666597,37.5288173
서울특별시 용산구 대사관로 56,음식,127.0041975,37.53328189
서울특별시 용산구 보광로 118,음식,126.994524,37.53331787
서울특별시 용산구 한강대로40길 14,음식,126.9699739,37.53014266
서울특별시 용산구 청파로85가길 19-4,숙박,126.9674755,37.55197322
서울특별시 용산구 청파로47길 74,음식,126.9664374,37.54506227
서울특별시 용산구 이태원로19길 1,예술·스포츠,126.9918085,37.53459714
서울특별시 용산구 한강대로30길 25,예술·스포츠,126.9688551,37.52735827
서울특별시 용산구 한강대로84길 12,음식,126.9732274,37.54355033
서울특별시 용산구 원효로58길 22,음식,126.9633191,37.53523143
서울특별시 용산구 한강대로23길 55,음식,126.964736,37.5297718
서울특별시 용산구 이촌로77길 19,음식,126.9749212,37.5205121
서울특별시 용산구 새창로14길 24,음식,126.958769,37.53839245
서울특별시 용산구 한강대로76길 21-13,숙박,126.9741105,37.54214497
서울특별시 용산구 한강대로38길 11-22,음식,126.9699061,37.53000749
서울특별시 용산구 소월로2나길 6-1,숙박,126.9770604,37.55327291
서울특별시 용산구 한강대로 69,음식,126.9648956,37.52704181
서울특별시 용산구 한강대로23길 55,음식,126.964736,37.5297718
서울특별시 용산구 백범로99길 40,음식,126.9713523,37.53513455
서울특별시 용산구 한강대로80길 21-19,음식,126.9737819,37.5435054
서울특별시 용산구 만리재로24길 42-1,숙박,126.9655176,37.55207178
서울특별시 용산구 원효로83길 7,소매,126.9679107,37.539945
서울특별시 용산구 한강대로 295,예술·스포츠,126.9717674,37.54455911
서울특별시 용산구 한강대로15길 31-20,음식,126.9622376,37.52603187
서울특별시 용산구 청파로45길 13,음식,126.9697986,37.54423426
서울특별시 용산구 독서당로14길 47,예술·스포츠,127.0086323,37.53118231
서울특별시 용산구 한강대로 284,음식,126.9726842,37.54370337
서울특별시 용산구 한강대로50길 24,음식,126.9720551,37.53145863
서울특별시 용산구 서빙고로 17,예술·스포츠,126.96657,37.52690715
서울특별시 용산구 회나무로 34,음식,126.9903823,37.53962461
서울특별시 용산구 원효로71길 41,음식,126.9628085,37.53817755
서울특별시 용산구 한강대로14길 12,음식,126.9648288,37.52490642
서울특별시 용산구 한강대로 92,음식,126.9675198,37.52817783
서울특별시 용산구 소월로2길 11,음식,126.9767318,37.55452523
서울특별시 용산구 한강대로96길 20-10,숙박,126.9728415,37.54696503
서울특별시 용산구 청파로85가길 10-4,숙박,126.9680298,37.5523608
서울특별시 용산구 효창원로55길 3-9,음식,126.9604663,37.53828491
서울특별시 용산구 한강대로62길 48,소매,126.9733897,37.53283747
서울특별시 용산구 효창원로52길 8,음식,126.9606365,37.53743802
서울특별시 용산구 대사관로 65,음식,127.0054534,37.53344401
서울특별시 용산구 녹사평대로 218,음식,126.9870675,37.53711951
서울특별시 용산구 신흥로 144,음식,126.981804,37.54595763
서울특별시 용산구 백범로 322-1,음식,126.9647659,37.53821419
서울특별시 용산구 이태원로 208,음식,126.9970583,37.53453431
서울특별시 용산구 후암로 21-1,음식,126.9777863,37.54776795
서울특별시 용산구 우사단로 34,음식,126.9957007,37.53322782
서울특별시 용산구 원효로19길 74,음식,126.9559093,37.533517
서울특별시 용산구 이태원로 190,예술·스포츠,126.9950557,37.53432702
서울특별시 용산구 원효로58길 8,음식,126.9632056,37.53588012
서울특별시 용산구 청파로 255,음식,126.9705574,37.54242344
서울특별시 용산구 대사관로34길 31-7,음식,127.0061886,37.53199337
서울특별시 용산구 원효로 184,예술·스포츠,126.9630699,37.53590711
서울특별시 용산구 백범로 341,음식,126.9679455,37.53796281
서울특별시 용산구 원효로77길 34,음식,126.9653085,37.53942169
서울특별시 용산구 후암로34가길 20,숙박,126.9779665,37.55069623
서울특별시 용산구 이태원로54길 16-5,음식,127.0025345,37.53742654
서울특별시 용산구 원효로97길 42,음식,126.9688488,37.5425131
서울특별시 용산구 원효로 51,음식,126.950071,37.53385706
서울특별시 용산구 한강대로38가길 13,음식,126.9702682,37.52974629
서울특별시 용산구 한강대로21가길 47,음식,126.9616381,37.52579742
서울특별시 용산구 한강대로84길 21-17,음식,126.9734761,37.54446039
서울특별시 용산구 보광로59길 29,음식,126.9923064,37.5338133
서울특별시 용산구 이촌로64길 24,보건의료,126.9698762,37.52000636
서울특별시 용산구 한강대로 297,보건의료,126.9716881,37.54475731
서울특별시 용산구 원효로 245,보건의료,126.968137,37.53979189
서울특별시 용산구 청파로49길 3,보건의료,126.9702169,37.54518042
서울특별시 용산구 한강대로 109,보건의료,126.9681638,37.52999802
서울특별시 용산구 신흥로20길 1,보건의료,126.9851083,37.54591304
서울특별시 용산구 한강대로 259,보건의료,126.9724134,37.54157695
서울특별시 용산구 후암로 45-1,보건의료,126.9771633,37.54993023
서울특별시 용산구 이촌로18길 21-6,보건의료,126.9548052,37.52571391
서울특별시 용산구 이촌로 276,보건의료,126.977286,37.5186475
서울특별시 용산구 새창로14길 22,보건의료,126.9587237,37.53849154
서울특별시 용산구 한강대로 211,보건의료,126.9726074,37.53718012
서울특별시 용산구 녹사평대로26길 21,보건의료,126.9912998,37.53087597
서울특별시 용산구 효창원로93길 9,보건의료,126.9628374,37.54835885
서울특별시 용산구 청파로47길 7,보건의료,126.9702284,37.54470289
서울특별시 용산구 이촌로 200,보건의료,126.9693441,37.52095227
서울특별시 용산구 청파로45길 22,음식,126.9694363,37.54452249
서울특별시 용산구 서빙고로 17,음식,126.96657,37.52690715
서울특별시 용산구 이태원로19길 20,음식,126.991899,37.53533596
서울특별시 용산구 보광로59길 10,음식,126.9935057,37.53403862
서울특별시 용산구 새창로20가길 7,음식,126.9596404,37.53809542
서울특별시 용산구 이촌로29길 17,음식,126.9598513,37.52463453
서울특별시 용산구 한강대로 153,음식,126.9711155,37.53292704
서울특별시 용산구 한강대로 297,보건의료,126.9716881,37.54475731
서울특별시 용산구 한강대로80길 21-3,음식,126.9739745,37.54282969
서울특별시 용산구 이태원로54길 58-20,음식,127.0006449,37.53581377
서울특별시 용산구 회나무로13가길 3-26,음식,126.990235,37.54119234
서울특별시 용산구 서빙고로 17,음식,126.96657,37.52690715
서울특별시 용산구 두텁바위로1가길 3,음식,126.9754895,37.5466863
서울특별시 용산구 청파로43길 47-6,숙박,126.9677733,37.54369312
서울특별시 용산구 독서당로 86,보건의료,127.0100922,37.53429065
서울특별시 용산구 청파로93길 18,숙박,126.9678932,37.55440603
서울특별시 용산구 새창로 113-2,음식,126.9606818,37.53723982
서울특별시 용산구 청파로85가길 10-4,숙박,126.9680298,37.5523608
서울특별시 용산구 원효로 51,보건의료,126.950071,37.53385706
서울특별시 용산구 이촌로22길 18,보건의료,126.9556765,37.52537186
서울특별시 용산구 원효로83길 40-1,숙박,126.9669262,37.54010691
서울특별시 용산구 소월로2길 21,보건의료,126.976732,37.55411978
서울특별시 용산구 한강대로42길 12,음식,126.9702793,37.53050314
서울특별시 용산구 한강대로104길 60,음식,126.9754884,37.55016415
서울특별시 용산구 백범로 287,보건의료,126.9612237,37.53960062
서울특별시 용산구 만리재로28길 5-12,숙박,126.9652229,37.5530718
서울특별시 용산구 한강대로52길 29-10,음식,126.9731073,37.53162106
서울특별시 용산구 녹사평대로32길 24,음식,126.9901229,37.53348878
서울특별시 용산구 이태원로27가길 42,음식,126.9928268,37.5350477
서울특별시 용산구 한강대로 92,보건의료,126.9675198,37.52817783
서울특별시 용산구 한강대로23길 55,보건의료,126.964736,37.5297718
서울특별시 용산구 이태원로27가길 37,예술·스포츠,126.9931096,37.53487653
서울특별시 용산구 청파로47나길 10,음식,126.967071,37.54532374
서울특별시 용산구 이촌로 264,음식,126.976132,37.5190347
서울특별시 용산구 독서당로 71,음식,127.0084516,37.53411959
서울특별시 용산구 서빙고로 17,음식,126.96657,37.52690715
서울특별시 용산구 한강대로71길 48,숙박,126.9721419,37.54144174
서울특별시 용산구 회나무로 9,음식,126.9878592,37.53866932
서울특별시 용산구 백범로 341,소매,126.9679455,37.53796281
서울특별시 용산구 한강대로88길 11-19,음식,126.9728648,37.54491976
서울특별시 용산구 원효로 51,예술·스포츠,126.950071,37.53385706
서울특별시 용산구 이태원로 169-1,음식,126.9928834,37.53459721
서울특별시 용산구 청파로47길 88,음식,126.9656453,37.54518818
서울특별시 용산구 청파로43다길 8-15,숙박,126.9688033,37.54307171
서울특별시 용산구 청파로47길 58,음식,126.9672296,37.54491833
서울특별시 용산구 후암로 54,음식,126.9773554,37.55070512
서울특별시 용산구 녹사평대로 218,음식,126.9870675,37.53711951
서울특별시 용산구 한강대로 359-2,음식,126.9717312,37.5505147
서울특별시 용산구 대사관로31길 7,음식,127.005691,37.53366925
서울특별시 용산구 서빙고로 17,음식,126.96657,37.52690715
서울특별시 용산구 후암로 69-2,음식,126.9766194,37.55209252
서울특별시 용산구 보광로55길 19,숙박,126.9932795,37.53293038
서울특별시 용산구 한강대로 56-1,예술·스포츠,126.9649867,37.52573539
서울특별시 용산구 청파로 280-1,음식,126.9709073,37.54463098
서울특별시 용산구 우사단로10가길 10,음식,126.9970697,37.53366935
서울특별시 용산구 효창원로70길 9,음식,126.9626144,37.5417004
서울특별시 용산구 한강대로 168-2,음식,126.9726766,37.53369326
서울특별시 용산구 한강대로 271,음식,126.9724131,37.54241488
서울특별시 용산구 청파로45길 36,음식,126.9685989,37.5446394
서울특별시 용산구 한남대로20길 61-1,음식,127.0103412,37.53506549
서울특별시 용산구 대사관로30길 9,음식,127.0056796,37.53280429
서울특별시 용산구 한강대로38가길 7-18,음식,126.9700533,37.52980931
서울특별시 용산구 보광로60길 3,음식,126.9943656,37.53407471
서울특별시 용산구 두텁바위로 9-1,예술·스포츠,126.9732494,37.54539738
서울특별시 용산구 독서당로 65-1,보건의료,127.0077501,37.53383132
서울특별시 용산구 이촌로 280,보건의료,126.9778742,37.51844939
서울특별시 용산구 신흥로 94,보건의료,126.9850065,37.54577788
서울특별시 용산구 원효로53길 1,보건의료,126.9619951,37.53576261
서울특별시 용산구 효창원로42길 23,보건의료,126.9603089,37.5363477
서울특별시 용산구 원효로 271,보건의료,126.9700939,37.5414052
서울특별시 용산구 회나무로6길 5,보건의료,126.9887983,37.53870545
서울특별시 용산구 회나무로13길 5,보건의료,126.9892848,37.53953442
서울특별시 용산구 우사단로 47,보건의료,126.9954857,37.53435406
서울특별시 용산구 후암로 43-1,보건의료,126.9773105,37.54975907
서울특별시 용산구 한강대로104길 51,보건의료,126.974979,37.55058751
서울특별시 용산구 이촌로 103,보건의료,126.9596027,37.5240578
서울특별시 용산구 이촌로65가길 78,보건의료,126.9752265,37.52078246
서울특별시 용산구 원효로 161,보건의료,126.9608299,37.53527569
서울특별시 용산구 이촌로 200,보건의료,126.9693441,37.52095227
서울특별시 용산구 두텁바위로 54-99,소매,126.9795868,37.54334437
서울특별시 용산구 회나무로13길 5,보건의료,126.9892848,37.53953442
서울특별시 용산구 소월로20길 52,보건의료,126.9845541,37.54444434
서울특별시 용산구 회나무로13길 5,보건의료,126.9892848,37.53953442
서울특별시 용산구 회나무로6길 5,보건의료,126.9887983,37.53870545
서울특별시 용산구 새창로 120-8,보건의료,126.9602861,37.53665403
서울특별시 용산구 후암로 107,보건의료,126.9735634,37.55346139
서울특별시 용산구 이촌로64길 24,보건의료,126.9698762,37.52000636
서울특별시 용산구 만리재로 134,보건의료,126.9625756,37.55134107
서울특별시 용산구 효창원로66길 45,음식,126.9645156,37.54124147
서울특별시 용산구 이촌로 182,보건의료,126.9673757,37.52122205
서울특별시 용산구 보광로 23-1,보건의료,127.0003507,37.52654247
서울특별시 용산구 한강대로77길 12,보건의료,126.9718927,37.54220753
서울특별시 용산구 한강대로104길 6,보건의료,126.9724668,37.55021754
서울특별시 용산구 회나무로13길 5,보건의료,126.9892848,37.53953442
서울특별시 용산구 장문로 114,음식,127.0021721,37.52663255
서울특별시 용산구 이촌로 264,보건의료,126.976132,37.5190347
서울특별시 용산구 우사단로 46,보건의료,126.9958364,37.53420091
서울특별시 용산구 한강대로 92,보건의료,126.9675198,37.52817783
서울특별시 용산구 대사관로31길 7-10,보건의료,127.0053855,37.53394858
서울특별시 용산구 만리재로 134,보건의료,126.9625756,37.55134107
서울특별시 용산구 한강대로80길 5,보건의료,126.9731825,37.54267635
서울특별시 용산구 한강대로 205,보건의료,126.9720643,37.53721603
서울특별시 용산구 이태원로 169,보건의료,126.992691,37.53465125
서울특별시 용산구 효창원로 132,보건의료,126.961778,37.53977199
서울특별시 용산구 한강대로 259,보건의료,126.9724134,37.54157695
서울특별시 용산구 보광로 46,예술·스포츠,126.9991968,37.52830843
서울특별시 용산구 이촌로84길 9-18,보건의료,126.9777273,37.51798985
서울특별시 용산구 청파로47길 7,보건의료,126.9702284,37.54470289
서울특별시 용산구 신흥로 93,보건의료,126.9851762,37.54562473
서울특별시 용산구 이태원로 211,보건의료,126.9972733,37.53499383
서울특별시 용산구 후암로 89,보건의료,126.9755892,37.55320955
서울특별시 용산구 두텁바위로 6-1,보건의료,126.9728308,37.54505491
서울특별시 용산구 이촌로 352,보건의료,126.9851705,37.51737834
서울특별시 용산구 한강대로 49,보건의료,126.9639687,37.52550983
서울특별시 용산구 한강대로72길 3,음식,126.9736471,37.54070326
서울특별시 용산구 새창로33길 4,보건의료,126.9613045,37.53649219
서울특별시 용산구 후암로 9,보건의료,126.9780809,37.54674087
서울특별시 용산구 한강대로 171,보건의료,126.9723822,37.53438696
서울특별시 용산구 한강대로 297,보건의료,126.9716881,37.54475731
서울특별시 용산구 보광로 19,보건의료,127.0006561,37.52625415
서울특별시 용산구 독서당로 70,보건의료,127.008576,37.53360601
서울특별시 용산구 후암로 46,보건의료,126.9775933,37.54996635
서울특별시 용산구 후암로 32,보건의료,126.9779445,37.54870502
서울특별시 용산구 한강대로40가길 24,보건의료,126.9723042,37.53097215
서울특별시 용산구 한강대로 295,보건의료,126.9717674,37.54455911
서울특별시 용산구 청파로 349,보건의료,126.9692867,37.55076637
서울특별시 용산구 한강대로 297,보건의료,126.9716881,37.54475731
서울특별시 용산구 두텁바위로 11,보건의료,126.9735096,37.54546952
서울특별시 용산구 회나무로 25,보건의료,126.9896016,37.53954346
서울특별시 용산구 한남대로21길 17,보건의료,127.0065282,37.53414674
서울특별시 용산구 한강대로 69,보건의료,126.9648956,37.52704181
서울특별시 용산구 새창로 217,보건의료,126.9677791,37.53021416
서울특별시 용산구 회나무로6길 5,보건의료,126.9887983,37.53870545
서울특별시 용산구 한남대로21길 9,보건의료,127.006483,37.534381
서울특별시 용산구 원효로 159,보건의료,126.9606263,37.53518552
서울특별시 용산구 효창원로69길 15,소매,126.9612565,37.54185313
서울특별시 용산구 청파로47나길 108,음식,126.9692307,37.54925268
서울특별시 용산구 청파로85길 59,음식,126.9658569,37.55257643
서울특별시 용산구 후암로 17-2,음식,126.9778883,37.54756975
서울특별시 용산구 백범로 284-1,음식,126.9607599,37.53929412
서울특별시 용산구 효창원로 273,음식,126.9630283,37.55140428
서울특별시 용산구 보광로60길 14-3,음식,126.9951123,37.53378642
서울특별시 용산구 서빙고로 17,음식,126.96657,37.52690715
서울특별시 용산구 한강대로 403,음식,126.972205,37.55435306
서울특별시 용산구 백범로90라길 16,음식,126.9685903,37.53813418
서울특별시 용산구 이태원로 138,음식,126.9891837,37.53395722
서울특별시 용산구 회나무로 7,음식,126.9876895,37.53865128
서울특별시 용산구 서빙고로95길 20,숙박,127.0021947,37.52654245
서울특별시 용산구 한강대로 37,음식,126.9630866,37.52481579
서울특별시 용산구 녹사평대로54길 16,음식,126.9881081,37.53913786
서울특별시 용산구 한강대로7길 39,소매,126.9610502,37.52513949
서울특별시 용산구 대사관로31길 29,음식,127.0058381,37.53463332
서울특별시 용산구 신흥로7길 63,숙박,126.9845656,37.54381364
서울특별시 용산구 한강대로 69,음식,126.9648956,37.52704181
서울특별시 용산구 이태원로19길 6-6,음식,126.9922271,37.53475935
서울특별시 용산구 이촌로22길 19,소매,126.9557558,37.52516466
서울특별시 용산구 한강대로52길 34,음식,126.9727,37.53150383
서울특별시 용산구 새창로12길 11-7,음식,126.9580784,37.53917607
서울특별시 용산구 한남대로27가길 10,음식,127.0031568,37.53760672
서울특별시 용산구 이태원로27가길 54,음식,126.9922611,37.53499361
